pi,lambda,f0,f1,f2,sdf0,sdf1,sdf2,Q,sdQ,m
0.45,0.15,0.0418935266183458,0.3661504623844048,0.591956010997253,0.0064722608557485,0.015583303738654,0.016015541342205,-0.1403449137715565,0.047182148819513,0.3879340164958795
0.45,0.2,0.0419667583104226,0.362700574856287,0.5953326668332931,0.0063136870934361,0.0151717771592341,0.0154970014877466,-0.1300684828792808,0.0458405558062149,0.3929990002499397
0.45,0.25,0.0415253686578359,0.3487053236690842,0.6097693076730814,0.006331304665731,0.0166116192513391,0.017028535396374,-0.087641339665087,0.0502517738990522,0.4146539615096221
0.45,0.3,0.0411432141964511,0.3445511122219458,0.6143056735816066,0.0062927922710318,0.0173904125709441,0.0176648461726227,-0.0747965508622849,0.052445671314511,0.4214585103724099
0.45,0.35,0.0410182454386406,0.3363871532116977,0.6225946013496648,0.0062427491556801,0.0167155115063455,0.0169383768657828,-0.0501797050737305,0.050369399878474,0.4338919020244972
0.45,0.4,0.0406165958510375,0.3208925268682831,0.6384908772806791,0.0062705633326578,0.0186414577390916,0.0192597761995092,-0.0032941764558871,0.0565426916776926,0.4577363159210186
0.45,0.45,0.0406705823544115,0.3161984503874037,0.6431309672581824,0.0063283060044357,0.0187146495451583,0.0192042792962709,0.0107340664833749,0.0566335783865877,0.4646964508872736
0.45,0.5,0.0403789052736818,0.3021392151962001,0.6574818795301165,0.0061541770287565,0.0180249234196411,0.0186642367662458,0.0532034491377163,0.0547140836055281,0.4862228192951747
0.45,0.55,0.0397463134216448,0.2821192201949513,0.6781344663834011,0.0060925263258144,0.0182759276916864,0.0187361392573665,0.1138960259934985,0.0552879946407394,0.5172016995751016
0.45,0.6,0.0394406398400402,0.2662296925768551,0.6943296675831032,0.0060385460162611,0.0181000822686105,0.0186968324085785,0.1618702824293929,0.0548969969457995,0.5414945013746548
0.45,0.65,0.0387973006748318,0.2429430142464393,0.7182596850787312,0.0060551756961975,0.0192406406289406,0.0199173993483285,0.2323736565858525,0.0583986806062099,0.5773895276180967
0.45,0.7,0.038434891277181,0.2199292676830798,0.7416358410397416,0.0060070643657635,0.0203744262664884,0.0211450964788227,0.3017773056735819,0.0618939490117997,0.6124537615596124
0.45,0.75,0.0380809797550615,0.2010837290677334,0.7608352911772048,0.0059755284820541,0.019639048798009,0.020401448826528,0.3586678330417379,0.0596795464225461,0.6412529367658073
0.45,0.8,0.0372761809547616,0.1668562859285173,0.7958675331167205,0.0060878120052484,0.0180510135754817,0.0188688353678218,0.4621549612596858,0.0549708625187853,0.6938012996750809
0.45,0.85,0.0366765808547866,0.1321847038240437,0.8311387153211715,0.0059151816461139,0.0166326524032852,0.0175371748936134,0.566769307673084,0.0508024797001838,0.7467080729817572
0.45,0.9,0.0355898525368661,0.0942984253936518,0.8701117220694842,0.0059257899898029,0.0163004576629,0.0172220429989806,0.6815148712821806,0.0498229583247808,0.8051675831042262
0.45,0.95,0.0348715321169712,0.0468955261184706,0.918232941764558,0.0057651098755384,0.0089080627792679,0.0104612726075204,0.8244418895276167,0.0282773981660564,0.8773494126468369
0.5,0.05,0.0385941014746316,0.3817550612346913,0.5796508372906765,0.0060690365955973,0.0169037418935127,0.0171618124020678,-0.1838592851787061,0.0509692961890933,0.3694762559360147
0.5,0.1,0.0385181204698828,0.375967758060485,0.5855141214696349,0.0061308428512304,0.0148928073309718,0.0150760028865161,-0.1664213946513352,0.0448616175484597,0.3782711822044523
0.5,0.15,0.0384053986503377,0.3658852786803305,0.5957093226693326,0.0060807985369758,0.0151254449762171,0.0152818924078829,-0.1360612346913284,0.0455327823603171,0.3935639840039989
0.5,0.2,0.0385121219695079,0.3623626593351672,0.5991252186953273,0.0060523066281476,0.0164740157619861,0.0166082379064851,-0.1256000999750071,0.0495562694304574,0.3986878280429909
0.5,0.25,0.0384366408397904,0.3576118470382408,0.603951512121968,0.0060779147010485,0.0163236040632146,0.0166197517531975,-0.1112721819545137,0.0492669598796269,0.405927268182952
0.5,0.3,0.0385493626593354,0.3535343664083985,0.6079162709322681,0.0060830605141405,0.0181992824351595,0.0185949519410666,-0.0991524618845289,0.0549935168113858,0.4118744063984021
0.5,0.35,0.0385578605348666,0.3363311672081986,0.6251109722569346,0.0060191954463653,0.0160620686980938,0.0164369912721117,-0.0475513621594627,0.0485611286682995,0.4376664583854018
0.5,0.4,0.0384076480879783,0.3296605848537878,0.6319317670582372,0.0059708484733852,0.0184353266463563,0.0188511562802318,-0.0273894026493385,0.0557218095729445,0.4478976505873557
0.5,0.45,0.0382186953261689,0.3164486378405402,0.6453326668332927,0.0059206765151797,0.0170053645585461,0.0172946684013085,0.0124353911522122,0.0513053975184008,0.467999000249939
0.5,0.5,0.0384281429642593,0.3108187953011747,0.6507530617345657,0.0061036380770451,0.0187315350852068,0.0192272724599314,0.0291154711322163,0.0566903426303452,0.4761295926018485
0.5,0.55,0.0382236940764812,0.2958887778055482,0.6658875281179678,0.0060417049291062,0.0181711550687033,0.0187975622598588,0.0741099725068713,0.0551398723972656,0.4988312921769517
0.5,0.6,0.0379160209947517,0.2724291427143203,0.689654836290928,0.0060386625807011,0.0232207351410303,0.0238558186241731,0.1447965508622875,0.0702972889062338,0.5344822544363921
0.5,0.65,0.0379840039990006,0.255729317670582,0.7062866783304174,0.0059568233198563,0.0185091183679642,0.0190094593555091,0.1948280429892533,0.0560276960914375,0.5594300174956262
0.5,0.7,0.0374828792801803,0.2316750812296937,0.7308420394901295,0.0060258832802895,0.0190042732405016,0.0196411950308385,0.267491877030742,0.0576497415118418,0.5962630592351943
0.5,0.75,0.0371934516370911,0.2008502874281431,0.7619562609347674,0.0059699721195516,0.0205730851002556,0.0211798450517443,0.3602556860784812,0.0623260152522556,0.642934391402151
0.5,0.8,0.0366913271682081,0.1786173456635836,0.7846913271682074,0.0060089056626963,0.0169317243378438,0.0177406016601235,0.4274566358410401,0.0516040503358112,0.677036990752311
0.5,0.85,0.035996250937266,0.1411934516370898,0.8228102974256449,0.0058569391273099,0.018597138680674,0.0193241106894086,0.5404233941514651,0.0565183880507566,0.7342154461384673
0.5,0.9,0.035533866533367,0.0995833541614603,0.8648827793051757,0.0057926604657257,0.0152872532799974,0.0164344152884589,0.6657160709822549,0.0470089218484538,0.7973241689577635
0.5,0.95,0.0347493126718324,0.0486983254186455,0.9165523619095208,0.0058016282328724,0.0114745901754737,0.0128421111989029,0.8191557110722296,0.0357912915498504,0.8748285428642812
